"Feature","icc_matrix"
"wavelet.LHH_gldm_GrayLevelVariance",0.834880214497397
"wavelet.LHH_gldm_HighGrayLevelEmphasis",0.905067396740119
"wavelet.LHH_gldm_LargeDependenceEmphasis",0.840089068675537
"wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis",0.89929017936455
"wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis",0.901647832549841
"wavelet.LHH_gldm_LowGrayLevelEmphasis",0.780956267519874
"wavelet.LHH_gldm_SmallDependenceEmphasis",0.408165577442178
"wavelet.LHH_gldm_SmallDependenceHighGrayLevelEmphasis",0.667018904784404
"wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis",0.414076275437823
"wavelet.LHH_glrlm_GrayLevelNonUniformity",0.999380738361395
"wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized",0.928275538325087
"wavelet.LHH_glrlm_GrayLevelVariance",0.846906462846853
"wavelet.LHH_glrlm_HighGrayLevelRunEmphasis",0.904676092591438
"wavelet.LHH_glrlm_LongRunEmphasis",0.90108831310004
"wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis",0.906095019221262
"wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis",0.850519374890359
"wavelet.LHH_glrlm_LowGrayLevelRunEmphasis",0.781711536156263
"wavelet.LHH_glrlm_RunEntropy",0.812348914093894
"wavelet.LHH_glrlm_RunLengthNonUniformity",0.999495136867915
"wavelet.LHH_glrlm_RunLengthNonUniformityNormalized",0.845190370767528
"wavelet.LHH_glrlm_RunPercentage",0.871749952327578
"wavelet.LHH_glrlm_RunVariance",0.898444384313663
"wavelet.LHH_glrlm_ShortRunEmphasis",0.872415747290235
"wavelet.LHH_glrlm_ShortRunHighGrayLevelEmphasis",0.903793044202979
"wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis",0.764245473726163
"wavelet.LHH_glszm_GrayLevelNonUniformity",0.999430191458293
"wavelet.LHH_glszm_GrayLevelNonUniformityNormalized",0.933117788104949
"wavelet.LHH_glszm_GrayLevelVariance",0.921363973214763
