Label,CT_original_shape_Elongation,CT_original_firstorder_10Percentile,CT_original_glcm_Imc1,CT_original_glrlm_ShortRunLowGrayLevelEmphasis,CT_original_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.LLH_firstorder_Kurtosis,CT_wavelet.LLH_firstorder_Skewness,CT_wavelet.LLH_glcm_Correlation,CT_wavelet.LLH_glcm_Idn,CT_wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis,CT_wavelet.LLH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.LLH_glszm_SmallAreaEmphasis,CT_wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.LHL_firstorder_InterquartileRange,CT_wavelet.LHL_firstorder_Median,CT_wavelet.LHL_glcm_Imc1,CT_wavelet.LHL_glcm_InverseVariance,CT_wavelet.LHL_glcm_MaximumProbability,CT_wavelet.LHH_firstorder_Kurtosis,CT_wavelet.LHH_firstorder_Minimum,CT_wavelet.LHH_firstorder_Range,CT_wavelet.LHH_firstorder_Skewness,CT_wavelet.LHH_glcm_InverseVariance,CT_wavelet.LHH_glcm_MCC,CT_wavelet.LHH_glcm_MaximumProbability,CT_wavelet.LHH_gldm_DependenceVariance,CT_wavelet.LHH_gldm_HighGrayLevelEmphasis,CT_wavelet.LHH_gldm_LowGrayLevelEmphasis,CT_wavelet.LHH_glrlm_HighGrayLevelRunEmphasis,CT_wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis,CT_wavelet.LHH_glrlm_LowGrayLevelRunEmphasis,CT_wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis,CT_wavelet.LHH_glszm_GrayLevelNonUniformityNormalized,CT_wavelet.LHH_glszm_GrayLevelVariance,CT_wavelet.LHH_glszm_HighGrayLevelZoneEmphasis,CT_wavelet.LHH_glszm_LowGrayLevelZoneEmphasis,CT_wavelet.LHH_glszm_SizeZoneNonUniformity,CT_wavelet.LHH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HLL_firstorder_Median,CT_wavelet.HLL_glcm_Correlation,CT_wavelet.HLL_glcm_Imc1,CT_wavelet.HLL_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HLH_firstorder_10Percentile,CT_wavelet.HLH_firstorder_Kurtosis,CT_wavelet.HLH_firstorder_Skewness,CT_wavelet.HLH_glcm_Idn,CT_wavelet.HLH_glcm_InverseVariance,CT_wavelet.HLH_glcm_MCC,CT_wavelet.HLH_glcm_SumEntropy,CT_wavelet.HLH_gldm_DependenceVariance,CT_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis,CT_wavelet.HLH_glrlm_LowGrayLevelRunEmphasis,CT_wavelet.HLH_glrlm_ShortRunLowGrayLevelEmphasis,CT_wavelet.HLH_glszm_GrayLevelNonUniformityNormalized,CT_wavelet.HLH_glszm_LowGrayLevelZoneEmphasis,CT_wavelet.HLH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HLH_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.HHL_firstorder_InterquartileRange,CT_wavelet.HHL_firstorder_Median,CT_wavelet.HHL_firstorder_RootMeanSquared,CT_wavelet.HHL_glcm_ClusterShade,CT_wavelet.HHL_glcm_Correlation,CT_wavelet.HHL_glcm_InverseVariance,CT_wavelet.HHL_glcm_MaximumProbability,CT_wavelet.HHL_gldm_DependenceVariance,CT_wavelet.HHL_glszm_GrayLevelNonUniformity,CT_wavelet.HHL_glszm_SmallAreaEmphasis,CT_wavelet.HHL_glszm_SmallAreaLowGrayLevelEmphasis,CT_wavelet.HHL_ngtdm_Busyness,CT_wavelet.HHL_ngtdm_Contrast,CT_wavelet.HHH_firstorder_Kurtosis,CT_wavelet.HHH_firstorder_Skewness,CT_wavelet.HHH_glcm_Idn,CT_wavelet.HHH_glcm_MaximumProbability,CT_wavelet.HHH_gldm_DependenceVariance,CT_wavelet.HHH_gldm_SmallDependenceLowGrayLevelEmphasis,CT_wavelet.HHH_glszm_GrayLevelNonUniformity,CT_wavelet.HHH_glszm_HighGrayLevelZoneEmphasis,CT_wavelet.HHH_glszm_LowGrayLevelZoneEmphasis,CT_wavelet.HHH_glszm_SizeZoneNonUniformity,CT_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized,CT_wavelet.HHH_ngtdm_Contrast,CT_wavelet.LLL_glcm_ClusterShade,CT_wavelet.LLL_glcm_Correlation,CT_log.sigma.1.mm.3D_firstorder_90Percentile,CT_log.sigma.1.mm.3D_firstorder_Skewness,CT_log.sigma.1.mm.3D_glcm_ClusterShade,CT_log.sigma.1.mm.3D_glcm_Imc1,CT_log.sigma.1.mm.3D_glcm_InverseVariance,CT_log.sigma.1.mm.3D_glcm_MCC,CT_log.sigma.1.mm.3D_glszm_LowGrayLevelZoneEmphasis,CT_log.sigma.1.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,CT_log.sigma.2.mm.3D_firstorder_Kurtosis,CT_log.sigma.2.mm.3D_firstorder_Skewness,CT_log.sigma.2.mm.3D_glcm_Correlation,CT_log.sigma.2.mm.3D_glcm_Imc1,CT_log.sigma.2.mm.3D_glcm_InverseVariance,CT_log.sigma.2.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,CT_log.sigma.2.mm.3D_glszm_SmallAreaEmphasis,CT_log.sigma.2.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,CT_log.sigma.2.mm.3D_glszm_ZonePercentage,CT_log.sigma.3.mm.3D_firstorder_90Percentile,CT_log.sigma.3.mm.3D_firstorder_Kurtosis,CT_log.sigma.3.mm.3D_glcm_ClusterShade,CT_log.sigma.3.mm.3D_glcm_Imc1,CT_log.sigma.3.mm.3D_glszm_SizeZoneNonUniformityNormalized,CT_log.sigma.3.mm.3D_glszm_SmallAreaEmphasis,CT_log.sigma.3.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,CT_log.sigma.3.mm.3D_ngtdm_Busyness,CT_log.sigma.3.mm.3D_ngtdm_Strength
0,1.337757709,0.777972087,0.266432873,0.024902945,0.190559157,0.136968454,-0.611658229,-0.223022802,0.045841918,0.394698909,-0.550739891,-0.324455902,0.09753361,-0.169164089,0.437247316,0.234954856,0.338996883,-0.132247816,0.018692435,-0.29310748,0.148636527,-0.956440931,-0.092219306,-0.854834507,-0.729406341,-0.244603783,-0.292934012,0.337093295,-0.284851329,1.106863979,0.321084716,-0.029482479,0.518127788,-0.350823546,-0.650107354,1.225814445,-0.261904793,-0.181371455,0.010675104,-1.741521089,0.889948592,-0.895948798,0.649709942,0.388931383,-0.734258534,-1.280519717,1.237868983,-0.592456404,-0.510885305,-0.524941488,0.327182405,0.581782382,0.654935777,0.315046175,0.588962778,1.448180441,-1.010473368,-0.301501219,0.317821725,-0.009523431,-0.258172942,-0.879224448,0.628040077,0.212643774,-0.422973348,-0.180938215,-0.621728496,0.000131385,-0.03084088,-0.339435497,0.127477431,0.387883014,-0.292394162,-0.539591991,-0.331467844,-0.241530317,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.290415191,-0.092581588,0.785151865,-0.75159496,-0.489012858,0.417453764,1.625685048,-0.593853158,-1.769911907,0.612588026,2.039562216,0.348592541,-1.118152056,-0.094821301,0.211329473,-1.43893636,-0.366957124,-0.161145268,1.051129469,-0.621845607,0.206534857,-0.472772869,0.028076923,-0.22678999,0.19596184,0.952757407,4.270986145,-0.011356553,-0.541300197
1,1.221020423,0.3865886,0.265680694,-0.304795548,0.711948873,-0.315787082,0.797038973,0.011073459,0.326709301,-0.524576923,-0.608046542,-0.363661063,0.2877984,0.236116716,-0.2803045,0.211252274,-0.042536604,-0.951548156,-0.531126148,0.293113539,-0.433550131,-0.535416108,-0.528331456,-0.626980669,-0.569199392,1.012329131,-0.277602748,0.302943722,-0.260949985,0.7874343,0.266545076,-0.047425406,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,-0.528751229,0.174593727,0.503470314,-0.032587484,0.050737011,-0.46884956,-0.393521909,-0.756022972,0.060807806,-1.014325952,-0.187679007,-0.784829853,0.373989189,0.504720135,0.463022978,1.414755026,1.700092173,0.444127992,2.743675168,-0.046389826,0.077405502,-0.391868647,-0.222461608,0.133880204,0.065955792,-0.223486956,1.057164308,-0.10303831,0.806170924,0.547823067,-0.34824033,-0.468519392,-0.635503858,0.319630697,-0.131629792,-0.46008544,0.784510581,-0.208043918,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.238663109,-0.25735714,0.709774918,-0.618923523,-0.01411837,0.302119413,0.761861928,1.383135402,-0.442235295,-0.060298194,-0.607189692,-1.029490601,0.346003905,0.806339991,-0.159031769,1.140513485,0.225580726,-1.086776333,-0.829375398,-0.631195057,-0.312596808,-1.042691668,0.02411669,0.24233276,2.03416757,2.534898712,-0.304317539,-0.429748773,-0.138984902
1,-0.547710891,0.131178719,1.609942678,-0.494708463,1.312311832,0.383714334,-0.852645272,-0.483579646,0.37403824,-0.589463699,-0.431617082,0.450193125,0.889202312,0.093140023,-1.518589469,0.171068449,1.137589498,-0.697870452,-0.006512576,-0.761797256,1.012897142,1.347942141,-1.819228295,1.477076888,0.607289815,2.041915144,-0.229078555,0.194858642,-0.13752393,1.706719003,-0.015096515,-0.424773242,0.518127788,-0.350823546,-0.650107354,1.225814445,-0.261904793,-0.181371455,-0.068825703,-0.521535158,0.785823703,-0.875742298,0.475590081,-0.240931113,0.668620514,-0.232213454,-1.114711143,-0.088996456,0.115259006,0.763691916,0.984644975,0.565539372,0.416409994,0.315046175,0.588962778,-0.783047225,0.872981186,-0.668221261,-0.176280073,-0.593273783,-0.237381981,0.623013664,-0.847981726,1.034840903,0.788049736,-0.260705584,-0.384317845,1.516631329,0.035929447,0.072486141,-0.00568752,0.096261526,2.611215473,0.492715102,1.953694332,-0.223560326,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,-1.898753545,-0.142589559,-1.133187966,-1.117147892,0.356370815,0.378891399,0.402916295,0.933816607,-0.53604854,-0.060138378,0.690518663,-0.367333742,-0.123806294,-0.066206104,-0.085502951,-0.598101542,-0.321003719,1.219077257,1.101499077,-0.507468273,-0.735928171,-0.674820765,0.259201614,-0.132203545,0.332543397,1.341981309,-0.242516725,0.619357768,-0.480491604
0,-0.761905243,-0.627701,0.539993823,-1.067537952,-0.830160486,-0.71042927,0.155395842,0.072264085,-1.167162958,-0.236641201,-1.119957421,-1.322233084,-0.409031513,-0.13485656,-0.483252918,-0.033136231,0.723217406,-0.018509875,-0.148704623,0.681807483,-0.590425784,1.034418606,-0.479823335,-0.579137703,-0.688580697,0.552568452,-0.223543839,0.182530357,-0.227931206,0.433334023,0.191200688,0.031980046,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,-0.469709226,0.444146876,-0.017635856,2.091883888,-1.657228091,-0.615995429,0.680064757,1.398659685,-0.40712091,1.510524061,0.723372312,1.487922573,-1.314177547,-1.730321904,-1.766832513,0.147616453,-2.139235104,0.072385388,-0.230420278,1.406467908,-2.980500631,-0.755647554,0.082826241,-0.369109915,0.662457863,-1.327814654,-0.703384596,-0.141054531,0.422523852,-0.421669384,-0.40412657,-0.158668739,-0.793766175,-0.683454578,-1.722433464,1.895999681,-1.28506917,-0.01537137,0.0961004,-1.505786333,1.615472867,-0.196230736,-0.700882164,0.823096984,-1.149463334,-0.951771654,1.011606014,-0.160240133,-1.866458217,0.371736647,-0.149152149,-0.101225896,-0.863634945,-0.563948075,0.539707407,0.372957767,-0.377175437,0.861565629,0.487267975,-0.148869785,2.874454839,-0.409767236,0.671903182,-0.790564368,0.601083777,0.735604346,0.522899747,0.955878592,2.177394128,-0.446570822,-0.378779605,0.046718318
0,0.676993015,-0.150874639,-0.156129371,1.232933698,0.607369605,0.253042837,0.296490987,-0.714334357,0.472222291,-0.032130339,0.535948115,-0.559413738,-0.702019007,-0.268961785,0.202948502,0.247337227,0.790689354,-0.098490683,0.261493172,-0.160934684,-0.145709023,-1.5480624,0.179122906,-0.345812742,-0.452732299,-0.25001406,-0.232717472,0.202964138,-0.259724257,-0.615617845,0.263748138,0.561624698,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,0.489489068,-0.194305345,-0.610236303,1.665342086,-0.010933539,-0.475873877,-0.313531913,-0.86333374,0.301631624,-0.139270096,-0.410969392,-0.607961371,0.35689851,0.684624907,0.708129387,0.315046175,0.588962778,1.448180441,-1.01024797,0.170958453,-0.078156739,0.058955366,-0.076862845,-0.435857346,0.276903067,-1.137371133,-0.413587128,-0.251501656,-0.23497645,-0.679347209,-0.475293184,-0.024079555,-0.759917199,0.473531346,-0.38559596,1.727576944,-0.232593232,-0.026024307,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.301126666,-0.071440078,-0.800180511,-0.120227067,-0.239435921,0.101712395,-0.0582947,0.27586293,-0.129446604,-0.052529578,0.419745786,-0.842078788,0.428380211,-0.817694927,0.31104226,1.407862555,-0.117395427,-0.502295687,1.279541954,0.339870798,-0.108321559,-0.192402597,0.141422397,1.028349036,0.259699903,-1.526996288,-0.259165767,-0.448107889,-0.312548592
0,0.818708624,0.234996404,-0.836757843,2.074675867,0.922769396,-0.910586432,0.014052075,2.538091134,-1.060668954,0.233676031,0.562349674,0.498924533,-0.07271054,-0.979876538,-0.07708407,0.184195048,-0.669765396,2.052345237,-1.284876802,-1.007216199,0.262025027,-1.470236705,-1.338353826,2.172536543,7.645104564,-3.856235574,-0.903273199,1.696591563,-0.478811833,2.556326204,0.763676403,-0.759448585,0.518127788,-0.350823546,0.007877374,-0.675407155,-0.261904793,-0.181371455,-0.19884065,-0.951297284,-0.839964464,-0.112412039,-1.773930765,-0.754157278,4.60E-07,0.047195606,0.690526641,1.735981956,-0.836759597,-3.977567612,-2.14830864,-1.364403472,-1.156444434,-0.784662676,-0.93369602,-0.559924457,0.900191254,-0.870721493,1.22275119,0.098210321,-0.28455495,-1.565329446,0.995708603,2.287832763,-4.486639685,-0.279113438,-1.997516672,-0.989859921,-0.475787932,2.484899178,-1.110434802,2.429295623,-1.480783574,2.141150421,-4.8793912,5.536059894,0.8181018,2.374753344,-2.594669506,-0.196230736,-1.284198038,1.631271367,-0.143931994,-1.626613036,-0.783272379,0.277055347,0.350342832,-3.287903465,0.932537897,1.554906387,1.786456416,0.814056617,-1.003198253,0.149182331,0.452267111,-3.748193425,2.764526124,2.164610118,-0.150183026,0.094239671,7.261935996,-1.208964336,-0.632698665,0.128657534,2.952850238,5.996125573,-1.173741596,-0.288287868,-0.514503357,0.043161989
0,0.249303908,1.999897059,-0.458560532,-0.633298901,-0.774855244,-0.359278607,0.7611969,-1.759384939,-0.461868682,2.782697384,0.859367168,-0.196838754,-0.699991047,1.787461225,2.460511895,-3.014937316,-2.590212405,-1.364294703,-0.24055871,-0.452186776,0.217937301,-0.714410717,-0.098704982,0.44056902,0.358850078,0.684902986,-0.183793361,0.093988271,-0.258286347,-0.511423254,0.260467022,0.424271525,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,0.359452559,-0.143756761,-1.172790029,0.223760347,0.600667239,-0.310503459,-1.006563579,-1.089355325,0.80886308,-0.193101178,-0.393720381,-0.48749308,0.131529569,0.429568122,0.563962225,0.315046175,0.588962778,1.448180441,-1.010309538,6.153121194,-1.762428399,1.83812312,11.25895472,0.323424467,-4.925624806,-3.172452734,-1.250064286,-0.177522921,0.60699422,-0.82804394,-0.520600509,3.744820358,-0.532403898,0.519746236,-0.331006346,0.734425875,0.398526273,-0.035315328,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.462562835,0.008927937,-0.575378741,0.264611098,-0.706673954,-0.935178109,-0.757480773,-0.102245569,0.622051396,-0.463617862,-0.628966924,-0.953912612,0.603452142,0.125600847,-0.022433597,0.688810345,0.049805802,-0.528754545,-0.144447397,0.145152051,-0.199879171,0.524838176,-0.020219606,0.194264284,-0.309201811,0.039527526,-0.230787016,-0.642951211,0.254245888
0,0.374751114,0.144041087,-0.84522183,-0.662241684,-0.735551576,-0.656503549,-0.571596653,0.96274977,-0.623603102,-0.541810345,-0.188510556,0.235513682,-0.560420784,6.366390758,3.119741531,-2.677388763,-3.964221218,-1.785169562,-1.185330301,-1.499571656,1.512505425,0.958180863,-1.791446027,1.410351445,0.242104163,0.648464043,-0.32407703,0.429653448,-0.365148666,1.135103935,0.55175339,0.103144045,-2.027378438,1.083277805,0.534265157,-0.506409681,-0.261904793,-1.316551724,-0.16722412,0.511325738,0.416600062,-0.484282364,1.022058078,-0.566596186,-0.336225373,-0.49958981,-0.514672447,-0.776351186,-0.080043161,0.156115842,-0.025073546,0.601909091,0.803428021,0.803805668,1.329715708,0.10944384,1.492349944,-0.592031926,0.098699376,0.101033592,-0.200416033,0.879006927,-0.58708128,0.613191773,0.391441149,-0.243320388,-0.051175856,0.416156842,-0.390663263,-0.400133603,0.30832417,0.22387553,0.236352083,0.579908415,0.778550379,0.269129448,0.0961004,-1.505786333,1.615472867,-0.196230736,-0.700882164,-0.100745404,1.680439514,0.230348296,1.44398072,-0.126279647,-2.083996176,-0.385898184,-0.160057685,0.669416932,-0.669656321,-0.388021687,-0.463388736,0.112618463,0.291560123,0.498011672,0.116120757,-0.318196022,0.127824463,-0.732520342,1.371600657,-0.866994192,-0.208372102,0.117246633,0.60131523,0.642128284,1.352426368,0.122865372,-0.488160619,-0.145913216
0,0.377380193,-0.050731916,0.92994829,1.589819896,3.92579209,-0.318944213,-0.083083736,-2.21327672,-0.132064142,2.491217294,0.859367168,-0.197379809,2.358694667,-0.82411929,0.091846768,-0.533912971,1.287353303,1.090503214,-0.93202922,1.178167902,-1.23439266,0.426232281,2.168605145,0.580063051,0.012041679,-2.33549261,-0.34984511,0.46385976,-0.339951399,-1.516166323,0.446815635,1.485921513,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,-0.076158101,0.249902582,-0.062967536,-0.08617512,1.068237172,0.791837312,2.174367261,-0.998672493,0.605355135,-1.011831692,-0.261110818,-1.427880305,-0.396654329,0.668140519,1.048252386,0.315046175,0.588962778,1.448180441,-1.00952158,-0.522733177,-0.821536917,-0.300116763,-0.230031995,-2.045021603,1.46997852,1.216093906,-1.451975431,-0.279113438,-2.04741256,-1.052047197,0.179901903,2.791815368,-1.226809574,0.082261838,-1.428977425,1.088217893,-1.499047239,0.510019731,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.772657594,-0.138752584,-0.260174592,-1.0425594,0.943200973,0.440559236,2.188613743,-0.640081267,-4.115332416,5.447541637,-0.996528348,-0.5219509,1.749044392,-2.380162815,0.653122296,-3.074788391,4.711840758,-2.04492745,-0.922006317,-0.607636214,0.447261944,0.144270317,0.120942286,1.841482101,3.31912692,-0.932414759,1.44964454,-0.176631561,-0.448675404
0,-0.601243646,0.061354435,0.445771586,-0.254148104,0.166911312,-0.27534173,-0.679430991,0.367439658,-0.444213472,1.613804097,0.535948115,-1.2867387,0.349019359,-0.539337485,-0.193778601,-0.025161019,0.513947513,0.24116762,-0.131844694,0.872581836,-0.706799722,0.299345063,1.381820911,-0.445538759,-0.63471118,-1.325806886,-0.212532363,0.158002883,-0.247726109,-0.613981865,0.236369985,0.593911831,0.518127788,-0.350823546,0.007877374,-0.675407155,-0.261904793,-0.181371455,-0.115999995,-2.51652231,0.626956071,-1.12683778,0.877387534,-0.565169915,-0.423723872,-1.649984937,2.067012672,-0.074832688,-0.837285558,-0.949973552,-0.171133041,0.591896495,0.892389455,0.315046175,0.588962778,1.448180441,-1.010464659,-0.29659455,0.275821658,0.174442262,-0.257976424,-1.255208011,1.05564124,0.221990027,-0.78679531,-0.224726596,-0.101446158,-0.24274643,-0.167943456,-0.350822321,-0.571203904,0.64921749,-0.952165105,-0.479636081,-0.538304405,-0.149964841,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.836032059,-0.14976752,0.453028861,-0.961153897,-0.27462447,0.441665325,0.061534655,-1.842183839,-0.277471543,0.510096804,-0.480406228,-0.513596843,0.776197325,0.040145348,-0.90831823,-2.068175303,-0.265361961,-1.081970624,1.448917053,-0.701082303,0.02269165,-0.90942545,0.117370133,0.260651063,0.259699903,-0.063134511,0.678395593,3.913821739,-0.674231922
0,-2.01487837,-0.379641044,0.08762524,-0.386292862,-0.025310696,0.595823068,-0.244303878,-0.398961948,1.267155349,-0.747625201,-0.489144788,-0.110921027,-0.542593186,-0.05508881,0.2095609,0.46599797,-0.06574053,-0.400167292,0.747866984,-0.678688619,0.725698427,0.61007794,0.398589595,-0.47102016,-0.692767631,-0.344514743,-0.263141232,0.270731458,-0.258054272,0.93799676,0.259937456,-0.005621195,-0.072202969,-0.254549288,-0.462111717,0.682608277,-0.078099104,-1.108049224,-0.00253116,0.073035431,0.534768368,-0.724016364,0.641344805,0.145243974,0.290803871,-0.779075469,0.112541558,-0.818067379,-0.099672573,-0.321540087,0.924643868,0.597545244,0.40238934,0.404818329,0.271497234,1.776034306,2.408469603,-0.179091236,0.010020977,-0.019911749,-0.10117868,0.338075779,-0.006401863,-0.481439775,0.241993489,0.328616457,0.015516208,-0.708174848,0.125951011,-0.798806782,1.19090324,-0.661560572,-0.145676703,-0.201508524,-0.466274018,-0.295656904,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.186128873,-0.045338472,0.632269169,-0.634795933,-0.353413176,0.320041849,0.523633225,-0.234491245,-0.511182105,0.081396365,-0.027907249,-0.367985916,-0.35450951,0.526665432,-0.561551413,-0.636942713,-0.136133845,-1.221022785,-0.556979587,-0.878681058,0.195418957,-0.268920714,0.05553454,-0.92337888,-0.878755964,0.371254715,-0.111529272,3.546612933,-0.675867234
0,-0.569681845,-0.370453638,-4.823530504,3.134406646,-0.356782807,-0.656754719,0.821960151,-4.247227358,-4.216112109,3.883640055,1.829624316,0.414229009,3.482290134,-0.613864656,-1.316311554,-2.356121666,0.976146358,1.603339084,-1.013545365,1.247353874,-1.425360414,-2.268872293,-0.850196644,3.93013652,3.922375916,-0.830343331,-0.39945211,0.574356729,-0.292349055,-1.538649948,0.338193519,1.064866036,1.422071752,-0.498243503,0.172373556,-1.150712555,-0.261904793,-0.890859122,-12.45626115,-4.240822559,-7.869859239,1.861915859,0.133102321,-0.64659416,-1.905315959,-1.739227118,2.267287522,3.797669176,-5.023038109,-2.060865616,-1.670753178,0.018355875,0.897619527,0.803805668,1.329715708,0.10944384,-0.836168539,-0.723672561,2.358971426,2.023150026,-0.308998804,-1.524583877,-0.568461815,3.526600533,-1.535592474,-0.244598711,1.36415297,4.599877485,-0.450687879,1.802900551,-0.937964179,-0.223969201,3.488833011,1.915533025,1.342133579,1.633348306,0.0961004,-1.505786333,1.615472867,-0.196230736,-0.700882164,-2.602227612,-0.171020849,-6.169849812,0.242491633,1.472751827,1.277725738,-7.030019803,-2.334632175,3.552841252,0.663145884,1.347166342,-0.7346697,1.710626389,-6.395455914,-2.314656747,-0.394266144,6.018107481,-1.432660337,-0.541677449,2.315391983,-1.251809723,0.299639501,0.206996935,-1.291159898,1.534461158,0.081685943,3.717987856,-0.611584853,0.683573468
0,0.060512545,1.998059578,0.754602463,-0.789178306,-0.513452179,-0.269753685,0.230314249,0.480917592,-0.272586089,-0.219675767,-0.600050094,-0.194086882,-0.134730346,0.438166603,-1.571827154,0.724126912,-0.176036192,-0.946749419,-0.064584228,-0.432009925,0.241732009,-1.042673034,-0.440482793,-0.107846894,-0.519091065,0.100116864,-0.226060352,0.18813576,-0.237510784,0.470917391,0.213059986,-0.133264127,-0.205027394,-0.232887579,-0.32111499,0.275203645,-0.261904793,1.237603888,-0.174503515,0.501890209,0.231150702,0.935891071,-0.677320532,-0.535104926,-0.512444052,1.53666766,-0.359566948,-0.687018164,0.175878842,0.084884994,-1.421987171,-1.709015503,-1.698807809,-1.390624696,-1.433410299,-0.436979263,-0.338511453,0.970499942,0.633483599,0.392761975,-0.09662916,0.399187153,0.065366568,-1.31551083,2.139794803,-0.018925498,0.096327539,-0.634428675,-0.474041334,-0.445761332,0.531829237,-1.093810062,1.247089724,0.127776129,1.326597246,-0.235872455,0.0961004,1.598645408,-1.752641031,-0.196230736,-0.700882164,-0.838712429,-0.00639026,0.235146312,-0.055904937,0.167562582,-0.688220214,0.360651062,0.619602678,0.554816027,-0.796600026,-0.815163019,0.405284276,-0.526173893,0.648941183,0.73194957,0.468870596,-0.725455902,0.310325901,-0.797046775,0.266768547,-1.205013125,-0.487077861,-0.539824106,0.546043321,-0.000351391,1.276903552,-0.574129588,-0.630195109,0.350528289
1,1.311954056,0.217540333,0.071113224,-0.580152191,-0.529234991,-0.352804114,0.955161791,0.391411742,0.822531572,-0.300989091,-1.077154306,-0.750898819,-0.906937089,-0.747015389,-0.186391784,0.706555525,0.260029368,0.57486668,0.327642126,0.606952441,-0.385949713,0.54445652,0.390961669,-1.354823113,-0.658560027,-0.625006997,-0.140241116,-0.003022049,-0.18061059,-0.423888551,0.083221424,0.266913661,1.422071752,-0.498243503,0.172373556,-1.150712555,-0.101074815,0.173372383,-0.094729134,-0.841103003,0.759286991,-1.413892612,0.998510986,0.124270688,0.511589077,-0.458145672,-0.60768027,-0.816632992,0.100095541,-0.138375837,0.347792929,0.570400875,0.628174054,0.315046175,0.588962778,1.448180441,2.117971978,-0.636318663,0.468255197,-0.296543498,-0.264085272,-0.830883975,0.504811413,0.548275737,-1.198147332,-0.267608529,-0.240093251,-0.1719587,0.734794763,0.158449108,-0.451623043,0.525599782,-0.859454045,-0.840211743,-0.973148189,-0.063642533,0.0961004,-1.505786333,1.615472867,-0.196230736,-0.700882164,0.783076066,-0.134260288,0.549688597,-1.372164437,0.299657211,0.436334774,0.505694458,-0.699074046,-0.689894414,1.7563701,2.146085281,0.086317344,0.703607799,-0.229188151,0.475511192,-0.461295837,0.112929087,-0.85200637,-0.713538298,-0.615593311,-0.144264661,-0.150872258,0.101153795,-0.47198608,-0.678524394,-0.366012628,-0.420326679,0.723680595,-0.6054342
1,1.144229444,0.255776316,-0.076882539,-0.425524258,-0.017086999,-0.024681796,-0.616082115,0.722106399,0.974731407,-0.159620989,0.053559405,-0.083035838,0.618472576,-0.579243881,0.074829273,0.624928788,0.479315407,0.666887678,0.783590898,0.633852966,-0.696027401,-0.694804193,1.052868963,-0.132548273,-0.488803521,-0.918754915,-0.202749464,0.136211986,-0.225826198,0.054592,0.186397339,0.248912049,0.908696538,-0.414519561,-0.658900186,1.251220996,-0.151819187,0.509154058,-0.017619672,-0.816512706,0.686795985,-1.200252733,0.859996724,0.131649641,-0.239416393,-0.749100872,1.036286207,-0.864640224,-0.342645847,-0.626378381,0.325282613,0.582145515,0.653117677,0.302619076,1.031074601,0.215041921,-0.245353397,-0.246902517,0.591312381,-0.356327141,-0.321147533,-0.492837476,0.402851377,0.25021113,-0.17686472,-0.18728424,0.415844834,0.246168589,-0.215166424,-0.425293602,-0.274908483,-0.252039479,-0.772560175,-0.296595885,-0.837261347,-0.241076199,-0.481500721,0.046429538,-0.068584082,-0.196230736,0.465749591,0.574473294,-0.126987084,0.703746884,-0.567325109,-0.125152145,0.372675314,0.476001604,-0.373685318,-0.225254544,0.197732658,-0.217984944,0.633166515,-0.589472653,0.212404354,-0.226782084,-0.308563805,-0.224635245,0.146407723,-0.299104144,-0.651747208,0.177957677,-0.289873452,-0.177745606,-0.844326289,-0.485646555,-0.5637115,-0.072331411,-0.313788497,-0.377813293
